Protocolo;data;hora;natureza;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;bairro_cruzamento;num_semaforo;sentido_via;tipo;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
202427165,0;2024-09-29;01:15:00;COM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;RUA DR LEOPOLDO LINS;EM FRENTE A CAIXA ECONÔMICA;DERBY;;SUBURBIO;COLISÃO;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202427166,0;2024-09-29;03:58:00;COM VÍTIMA;FINALIZADA;PINA;AV HERCULANO BANDEIRA;;;EM FRETE AO ATACADO DOS PRESENTES;PINA;;SUBURBIO;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427183,0;2024-09-29;09:30:00;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;RUA MARIA AUGUSTA DE SOUZA;;;NA ESQUINA DO CALDINHO /PROX AO BAR DE LAU;CAMPO GRANDE;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427184,0;2024-09-29;09:35:00;COM VÍTIMA;CANCELADA;IBURA;;;;REMOÇÃO PARA O HR;IBURA;;;COLISÃO;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427202,0;2024-09-29;11:55:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;RUA VALERIANO LOBO;;;.PRX A PADARIA ANDREIA /// PRX AO REI DA PICANHA// PRX A IGREJA DO AMOR;CASA AMARELA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427215,0;2024-09-29;04:06:00;COM VÍTIMA;FINALIZADA;TORRE;RUA REAL DA TORRE;;;POR TRAS DO ATACADO DOS PRESENTES;TORRE;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427219,0;2024-09-29;04:40:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA DOM MANOEL DA COSTA;85;;PROX AO ESCOLA MUNICIPAL PAROQUIA CRISTO REI;MADALENA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427225,0;2024-09-29;06:21:00;COM VÍTIMA;FINALIZADA;VARZEA;RUA GASTAO VIDIGAL;702;;PX IGREJA SANTA CLARA;VARZEA;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427227,0;2024-09-29;06:46:00;COM VÍTIMA;FINALIZADA;BARRO;AV DR JOSE RUFINO;2470;;PROXIMO A IGREJA DO BARRO;BARRO;;;COLISÃO LATERAL;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427229,0;2024-09-29;07:02:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;AV DR JAYME DA FONTE;PRÓXIMNO AO CAMPO DO 11;SANTO AMARO;;;COLISÃO COM CICLISTA;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427235,0;2024-09-29;09:55:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA RIBEIRO DE BRITO;4060;;EMPRESARIAL BLUE TOWER;BOA VIAGEM;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427243,0;2024-09-30;06:11:00;SEM VÍTIMA;FINALIZADA;MADALENA;AV JOSE GONCALVES DE MEDEIROS;;EST DOS REMEDIOS;SEMAFORO 353;MADALENA;;;COLISÃO LATERAL;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;;;;;;;;;;;;;
202427249,0;2024-09-30;06:54:00;COM VÍTIMA;FINALIZADA;AREIAS;AV DR JOSE RUFINO;;;EM FRENTE AO COLÉGIO JOSÉ MARIANO;AREIAS;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427252,0;2024-09-30;06:59:00;COM VÍTIMA;FINALIZADA;ALTO DO MANDU;AV DR EURICO CHAVES;480;;NO CRUZAMENTO //  PROX.  A PANIFICADORA RIBEIRO  // FARMÁCIA PORTO SEGURO;ALTO DO MANDU;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427254,0;2024-09-30;07:08:00;COM VÍTIMA;FINALIZADA;IPSEP;AV RECIFE;;;PROX AO POSTO FEDERAL;IPSEP;;;ENGAVETAMENTO;2,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427267,0;2024-09-30;08:22:00;COM VÍTIMA;FINALIZADA;MADALENA;EST DOS REMEDIOS;2249;;PRÓX. AO BAR SEU MELO  //  EM FRENTE A MADALENA CENTER;MADALENA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427273,0;2024-09-30;09:00:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;1527;;PROX. AO POSTO DE COMBUSTÍVEL BR  //  EM FRENTE AO EDF. NOVO JARDIM;BOA VIAGEM;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427274,0;2024-09-30;09:00:00;COM VÍTIMA;DUPLICIDADE;MADALENA;AV VISCONDE DE ALBUQUERQUE;;;PROX. AO BAR SEU MELO, EM FRENTE A MADALENA CENTER;MADALENA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427276,0;2024-09-30;09:13:00;SEM VÍTIMA;FINALIZADA;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;4318;;EM FRENTE AO EMPRESARIAL RENATO DIAS;PAISSANDU;;SUBURBIO;COLISÃO LATERAL;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202427278,0;2024-09-30;09:35:00;COM VÍTIMA;FINALIZADA;VARZEA;AV CAXANGA;;RUA GASTAO VIDIGAL;NA ENTRADA DA UR 07 // PRÓX. A UPA DA CAXANGÁ  // PROX AO BAR DO MARRROM  //  PROX AO POSTO SHELL;VARZEA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427288,0;2024-09-30;11:09:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;;;EM FRENTE CICRED / PROX A FARMACIA DROGASIL;BOA VIAGEM;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427290,0;2024-09-30;11:22:00;COM VÍTIMA;FINALIZADA;IPUTINGA;AV MAURICIO DE NASSAU;;;NA ENTRADA DO BARBALHO PROX A IGREJA SANTO ANTONIO;IPUTINGA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427292,0;2024-09-30;11:28:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;EST DO ARRAIAL;;;PROX. AO MERCADO DE CASA AMARELA, EM FRENTE A CASA DOS DOCES;CASA AMARELA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427305,0;2024-09-30;01:53:00;COM VÍTIMA;FINALIZADA;JARDIM SAO PAULO;RUA LEANDRO BARRETO;512;;PROXIMO A PADARIA LAROCK;JARDIM SAO PAULO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427312,0;2024-09-30;02:11:00;COM VÍTIMA;FINALIZADA;AGUA FRIA;EST VELHA DE AGUA FRIA;;;E/F AO COMERCIAL DOS FRIOS;AGUA FRIA;;;ATROPELAMENTO DE PESSOA;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427315,0;2024-09-30;03:21:00;COM VÍTIMA;FINALIZADA;COQUEIRAL;AV LIBERDADE;;;PROX AO CEMITERIO PARQUE DAS FLORES EM FRENTE AO POSTO SETA;COQUEIRAL;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202427325,0;2024-09-30;05:35:00;COM VÍTIMA;FINALIZADA;TEJIPIO;AV DR JOSE RUFINO;4885;;QUATEL 4 BECOM / EDVIRGEM / ARMAZEM CORAL;TEJIPIO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427329,0;2024-09-30;06:03:00;COM VÍTIMA;FINALIZADA;CAJUEIRO;AV CIDADE DE MONTEIRO;61;;PROXIMO AO ARMAZEM CORAL;CAJUEIRO;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427331,0;2024-09-30;06:19:00;COM VÍTIMA;FINALIZADA;JORDAO;AV MARIA IRENE;99;;EM FRENTE A RECIFE ACRILICO E A BASE AEREA;JORDAO;;;COLISÃO TRANSVERSAL;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427332,0;2024-09-30;06:35:00;COM VÍTIMA;FINALIZADA;SAN MARTIN;AV GENERAL SAN MARTIN;;;2º CRUZAMENTO APÓS A CAVALARIA SENTIDO AVENIDA RECIFE;SAN MARTIN;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427341,0;2024-09-30;07:48:00;SEM VÍTIMA;FINALIZADA;BOA VISTA;RUA DOM BOSCO;;;EM FRENTE A RADIO PATRULHA;BOA VISTA;;SUBURBIO;COLISÃO LATERAL;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
202427344,0;2024-09-30;08:21:00;COM VÍTIMA;CANCELADA;CAXANGA;AV CAXANGA;;;EM FRENTE AO GOLF CLUBE SENTIDO CIDADE;CAXANGA;;;COLISÃO;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427348,0;2024-09-30;09:58:00;COM VÍTIMA;FINALIZADA;DERBY;PRC DO DERBY;;;EM FRENTE AO QUARTEL;DERBY;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427357,0;2024-10-01;05:40:00;VÍTIMA FATAL;FINALIZADA;AFOGADOS;LARGO DA PAZ;;;PRAÇA;AFOGADOS;;;COLISÃO TRANSVERSAL;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;;;;;;;;;;;;;
202427379,0;2024-10-01;07:19:00;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;RUA ODORICO MENDES;848;;EM FRENTE AO SUPERMERCADO STILLO;CAMPO GRANDE;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427382,0;2024-10-01;07:46:00;COM VÍTIMA;FINALIZADA;BOA VISTA;AV JOAO DE BARROS;2017;;PRÓX. A CELPE //  PRO. AO CORPO DE BOMBEIROS;BOA VISTA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427385,0;2024-10-01;07:58:00;COM VÍTIMA;FINALIZADA;PARNAMIRIM;AV PARNAMIRIM;380;;AO LADO DO BANCO SANTANDER;PARNAMIRIM;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427391,0;2024-10-01;08:24:00;COM VÍTIMA;FINALIZADA;JARDIM SAO PAULO;AV SAO PAULO;2217;;EM FRENTE A FARMÁCIA DIARIAMENTE  //  PROX A CASA LOTÉRICA SÃO PAULO;JARDIM SAO PAULO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427408,0;2024-10-01;10:26:00;COM VÍTIMA;FINALIZADA;ENCRUZILHADA;RUA AMARO COUTINHO;161;;EM FRENTE A PRAÇA DA INFANCIA;ENCRUZILHADA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427417,0;2024-10-01;11:12:00;SEM VÍTIMA;FINALIZADA;VARZEA;RUA PROFESSOR CHAVES BATISTA;234;RUA JOAO SALES MENEZES;ED. ROMARCO III;VARZEA;;SUBURBIO;COLISÃO TRASEIRA;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202427430,0;2024-10-01;01:22:00;COM VÍTIMA;FINALIZADA;SAO JOSE;VDO DAS CINCO PONTAS;;;EM FRENTE AO GRANDE RECIFE CONSÓCIO - SENTIDO BOA VIAGEM;SAO JOSE;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427431,0;2024-10-01;01:24:00;COM VÍTIMA;FINALIZADA;ESTANCIA;AV JOAO CABRAL DE MELO NETO;;;PRÓX AO CRUZAMENTO COM AV RECIFE. NO RETORNO PRÓX AO MERCADO ASSAÍ ATACADISTA E PRÓX AO LABORATÓRIO CERPE;ESTANCIA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427433,0;2024-10-01;02:24:00;COM VÍTIMA;FINALIZADA;SANTO ANTONIO;AV DANTAS BARRETO;1236;;EM FRENTE A CASA PIO;SANTO ANTONIO;;;COLISÃO;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427434,0;2024-10-01;02:41:00;COM VÍTIMA;FINALIZADA;TORRE;RUA VITORIANO PALHARES;136;;AO LADO DO ATACADO DOS PRESENTES E PRÓX AO CARREFOUR DA TORRE;TORRE;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427443,0;2024-10-01;05:48:00;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;AV PROFESSOR JOSE DOS ANJOS;5616;;PROX AO BAR DE NEGA / SENTIDO PEIXINHOS;CAMPO GRANDE;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427449,0;2024-10-01;06:19:00;COM VÍTIMA;FINALIZADA;IPSEP;AV RECIFE;;;EM FRENTE AO RESTAURANTE SAL E BRASA / DESCENDO O VIADUTO TANCREDO NEVES;IPSEP;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427455,0;2024-10-01;08:14:00;COM VÍTIMA;FINALIZADA;IBURA;AV DOIS RIOS;550;;EM FRENTE À IGREJA EL SHADAI;IBURA;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202427462,0;2024-10-01;09:22:00;COM VÍTIMA;FINALIZADA;JARDIM SAO PAULO;AV PIRACICABA;934;;GALPÃO DA LARANJA;JARDIM SAO PAULO;;;ATROPELAMENTO DE PESSOA;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427463,0;2024-10-01;09:28:00;COM VÍTIMA;FINALIZADA;ARRUDA;RUA SAO BENTO;157;;PRÓXIMO A ESCOLA FRANCISCO ASSIS;ARRUDA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427489,0;2024-10-02;07:28:00;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA SAO MIGUEL;553;;PRO. A IGREJA DA FÉ DO BRASIL  // PROX AO QUARTEL;AFOGADOS;;;COLISÃO TRASEIRA;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427492,0;2024-10-02;07:49:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;;PROX. AO POSTO DISLUB  // CENTRAL DE FLAGRANTES;SANTO AMARO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427493,0;2024-10-02;07:49:00;COM VÍTIMA;FINALIZADA;ESPINHEIRO;RUA BUENOS AYRES;;;PROX. AO BANCO DO NORDESTE E ATOS MEDICAS;ESPINHEIRO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427498,0;2024-10-02;08:08:00;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA SAO MIGUEL;913;;EM FRENTE AO BATALHÃO DO EXERCITO;AFOGADOS;;;ATROPELAMENTO DE PESSOA;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427504,0;2024-10-02;09:07:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;;RUA PROFESSOR JOSE BRANDAO;PROX. AO COLEGIO BOA VIAGEM E POSTO BR;BOA VIAGEM;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427512,0;2024-10-02;10:43:00;COM VÍTIMA;DUPLICIDADE;BEBERIBE;AV BEBERIBE;;;MADE CUNHA BEBERIBE  //  PRÓX. A DISNOVE;BEBERIBE;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427514,0;2024-10-02;10:53:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;6847;;PRÓX. A FIAT ITALIANA, SENTIDO AEROPORTO  ( PROX. A FACULDADE UNIVERSO );IMBIRIBEIRA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427519,0;2024-10-02;11:06:00;COM VÍTIMA;FINALIZADA;ENCRUZILHADA;AV BEBERIBE;740;;EM A FRENTE A MADCUNHA MADEIRAS;ENCRUZILHADA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427526,0;2024-10-02;01:08:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;1290;;SENTIDO OLINDA ANTES DO SHOPPING TACARUNA;SANTO AMARO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427528,0;2024-10-02;01:47:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV VISCONDE DE SUASSUNA;927;RUA DO SOSSEGO;EM FRENTE MULTE ORTO;SANTO AMARO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427533,0;2024-10-02;02:30:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA BARAO DE AGUA BRANCA;348;;PROX AO CONDOMINIO LE PARC E EM FRENTE A ANATEL;BOA VIAGEM;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427534,0;2024-10-02;02:37:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;EST DOS REMEDIOS;1208;;CENTRO AUTOMOTIVO;AFOGADOS;;CIDADE;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;;;;;;;;;;;;;
202427537,0;2024-10-02;02:56:00;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA SAO MIGUEL;;;EM FRENTE AO 14 BATALHAO DO EXERCITO/ EM FRENTE A CIA DO CORPO;AFOGADOS;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427538,0;2024-10-02;03:08:00;COM VÍTIMA;FINALIZADA;IPUTINGA;RUA ENGENHEIRO MOACYR PARAHYBA;;;POR TRAS DO HOSPITAL BARAO DE LUCENA;IPUTINGA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427548,0;2024-10-02;05:08:00;COM VÍTIMA;FINALIZADA;VARZEA;AV PROFESSOR ARTUR DE SA;566;;EM FRENTE AO CEMITÉRIO DA VARZEA, PRÓXIMO A UFPE;VARZEA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427562,0;2024-10-02;09:13:00;COM VÍTIMA;FINALIZADA;ENCRUZILHADA;AV NORTE MIGUEL ARRAES DE ALENCAR;;AV JOAO DE BARROS;PROXIMO AO SANTANDER;ENCRUZILHADA;43,0;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427564,0;2024-10-02;10:53:00;COM VÍTIMA;FINALIZADA;AREIAS;AV DR JOSE RUFINO;1640;;EM FRENTE AO MIX MATHEUS;AREIAS;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427587,0;2024-10-03;07:26:00;COM VÍTIMA;FINALIZADA;CAXANGA;AV CAXANGA;;;EM FRENTE AO MERCADO SOBERANO /  PROX AO GETULIO VARGAS;CAXANGA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427589,0;2024-10-03;07:40:00;COM VÍTIMA;FINALIZADA;NOVA DESCOBERTA;AV VEREADOR OTACILIO AZEVEDO;1973;;EM FRENTE AO MERCADO PUBLICO DE NOVA DESCOBERTA;NOVA DESCOBERTA;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427612,0;2024-10-03;10:41:00;COM VÍTIMA;FINALIZADA;PINA;;130;;EM FRENTE DO EMPRESARIAL NEWTON MELO //  AO LADO  DO CAMPO ARENA SOCIETY  BRUXO  10 //  PROX. A CLÍNICA C&A DO SORRISO;PINA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427618,0;2024-10-03;11:54:00;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;RUA DR MACHADO;250;;PRÓX. AO COLÉGIO IMACULADO  // PRÓX. AO CENTRO ESPÍRITA;CAMPO GRANDE;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202427632,0;2024-10-03;12:31:00;COM VÍTIMA;FINALIZADA;AREIAS;AV RECIFE;4282;;SENTIDO CARREFOUR // PROX. AO CONJ. RESIDENCIAL IGNÈS ANDREAZZA;AREIAS;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427633,0;2024-10-03;12:35:00;COM VÍTIMA;FINALIZADA;MADALENA;AV VISCONDE DE ALBUQUERQUE;401;;PRÓX. AO ASTRAL VEÍCULOS //  PRÓX. AO MADALENA CENTER;MADALENA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427640,0;2024-10-03;01:40:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;EST DO ENCANAMENTO;1355;;PX ESTRUPULIA FESTA;CASA AMARELA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427641,0;2024-10-03;01:58:00;COM VÍTIMA;FINALIZADA;ENCRUZILHADA;RUA DONA ELVIRA;23;;PRÓX À QUITANDARIA. NO CRUZAMENTO COM A RUA FREDERICO;ENCRUZILHADA;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427642,0;2024-10-03;02:13:00;SEM VÍTIMA;FINALIZADA;IPUTINGA;RUA PROFESSOR MUSSA HAZIN;260;;NO MURO DA CRECHE  NOSSA  APARECIDA;IPUTINGA;;CIDADE;CHOQUE;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202427650,0;2024-10-03;03:52:00;COM VÍTIMA;FINALIZADA;TEJIPIO;AV DR JOSE RUFINO;4428;;PROX AO POSTO SHELL/ PROX AO DECON / EM FRENTE AO N 3188;TEJIPIO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427651,0;2024-10-03;03:53:00;COM VÍTIMA;CANCELADA;SANTO AMARO;RUA PRINCESA IZABEL;1881;;PX PARQUE TRE DE MAIO//PX FACULDADE DE DIREITO;SANTO AMARO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202427666,0;2024-10-03;06:11:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;RUA DOS PALMARES;;;E/F À AGIS - DEFRONTE AO COMANDO DA GCMR;SANTO AMARO;;;QUEDA;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202427668,0;2024-10-03;06:21:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;EM FRENTE A FERREIRA COSTA;IMBIRIBEIRA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
